Symbol,Name,LastSale,MarketCap,MarketCap_Dollars,IPOyear,Sector,industry,Summary Quote
DX^B,"Dynex Capital, Inc.",25,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dx^b
CTA^A,E.I. du Pont de Nemours and Company,83.25,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cta^a
CTA^B,E.I. du Pont de Nemours and Company,106.5,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cta^b
ECCA,Eagle Point Credit Company Inc.,25.4717,n/a,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,26.11,n/a,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/eccb
ECCX,Eagle Point Credit Company Inc.,25.5999,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/eccx
ECCY,Eagle Point Credit Company Inc.,25.69,n/a,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/eccy
EP^C,El Paso Corporation,50,n/a,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ep^c
AKO.A,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ako.a
AKO.B,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ako.b
ENBA,Enbridge Inc,26.48,n/a,n/a,2018,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/enba
ENR^A,"Energizer Holdings, Inc.",87.68,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/enr^a
ETP^C,"Energy Transfer Operating, L.P.",23.96,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/etp^c
ETP^D,"Energy Transfer Operating, L.P.",24.37,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/etp^d
ETP^E,"Energy Transfer Operating, L.P.",24.93,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/etp^e
EAB,"Entergy Arkansas, LLC",25.37,n/a,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eab
EAE,"Entergy Arkansas, LLC",25.24,n/a,n/a,2013,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eae
EAI,"Entergy Arkansas, LLC",25.3,n/a,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/eai
ELC,"Entergy Louisiana, Inc.",25.18,n/a,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/elc
ELJ,"Entergy Louisiana, Inc.",25.76,n/a,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/elj
ELU,"Entergy Louisiana, Inc.",25,n/a,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/elu
EMP,"Entergy Mississippi, LLC",25.45,n/a,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/emp
ENJ,"Entergy New Orleans, LLC",25.1726,n/a,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/enj
ENO,"Entergy New Orleans, LLC",26.41,n/a,n/a,2016,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/eno
EZT,Entergy Texas Inc,26.81,n/a,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ezt
EPR^C,EPR Properties,32.74,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/epr^c
EPR^E,EPR Properties,38.49,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/epr^e
EPR^G,EPR Properties,24.99,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/epr^g
EQC^D,Equity Commonwealth,27.19,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eqc^d
XAN^C,Exantas Capital Corp.,26.33,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/xan^c
FNB^E,F.N.B. Corporation,28.26,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fnb^e
FPAC.U,Far Point Acquisition Corporation,n/a,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/fpac.u
FPAC.WS,Far Point Acquisition Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpac.ws
FPI^B,Farmland Partners Inc.,23.9343,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpi^b
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm.a
AGM^A,Federal Agricultural Mortgage Corporation,25.7059,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm^a
AGM^C,Federal Agricultural Mortgage Corporation,26.23,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm^c
AGM^D,Federal Agricultural Mortgage Corporation,25.4576,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/agm^d
FRT^C,Federal Realty Investment Trust,24.83,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frt^c
FG.WS,FGL Holdings,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fg.ws
FHN^A,First Horizon National Corporation,26.02,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fhn^a
FRC^D,FIRST REPUBLIC BANK,25.1,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^d
FRC^F,FIRST REPUBLIC BANK,25.72,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^f
FRC^G,FIRST REPUBLIC BANK,25.35,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^g
FRC^H,FIRST REPUBLIC BANK,24.75,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^h
FRC^I,FIRST REPUBLIC BANK,25.4,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/frc^i
FLNG,FLEX LNG Ltd.,12,n/a,n/a,2019,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/flng
F^B,Ford Motor Company,25.54,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/f^b
FTV^A,Fortive Corporation,1019.85,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftv^a
GCV^B,"Gabelli Convertible and Income Securities Fund, Inc. (The)",26.39,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gcv^b
GAB^D,"Gabelli Equity Trust, Inc. (The)",26.0022,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^d
GAB^G,"Gabelli Equity Trust, Inc. (The)",24.7972,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^g
GAB^H,"Gabelli Equity Trust, Inc. (The)",25.06,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^h
GAB^J,"Gabelli Equity Trust, Inc. (The)",25.91,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gab^j
GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),25.5492,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggz^a
GGT^B,Gabelli Multi-Media Trust Inc. (The),26.04,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggt^b
GGT^E,Gabelli Multi-Media Trust Inc. (The),24.8771,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggt^e
GUT^A,Gabelli Utility Trust (The),25.8327,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gut^a
GUT^C,Gabelli Utility Trust (The),25.99,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gut^c
GNT^A,"GAMCO Natural Resources, Gold & Income Tust ",25.0179,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gnt^a
GLOG^A,GasLog LP.,26.79,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glog^a
GLOP^A,GasLog Partners LP,24.33,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glop^a
GLOP^B,GasLog Partners LP,23.32,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glop^b
GLOP^C,GasLog Partners LP,23.89,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glop^c
GMTA,GATX Corporation,26.67,n/a,n/a,2016,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/gmta
GAM^B,"General American Investors, Inc.",26.59,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gam^b
GM.WS.B,General Motors Company,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gm.ws.b
GNE^A,Genie Energy Ltd.,8.49,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gne^a
GPJA,Georgia Power Company,25.69,n/a,n/a,2017,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/gpja
GIG.U,"GigCapital, Inc.",n/a,n/a,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/gig.u
GIG.WS,"GigCapital, Inc.",n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gig.ws
GIG~,"GigCapital, Inc.",0.4776,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gig~
GIX.U,"GigCapital2, Inc.",n/a,n/a,n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/gix.u
GMRE^A,Global Medical REIT Inc.,25.81,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gmre^a
GNL^A,"Global Net Lease, Inc.",25.54,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gnl^a
GLP^A,Global Partners LP,26.14,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glp^a
GSL^B,"Global Ship Lease, Inc.",22.665,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gsl^b
GS^A,"Goldman Sachs Group, Inc. (The)",19.41,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gs^a
GS^B.CL,"Goldman Sachs Group, Inc. (The)",n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gs^b.cl
GS^C,"Goldman Sachs Group, Inc. (The)",20.38,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gs^c
GS^D,"Goldman Sachs Group, Inc. (The)",20.27,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gs^d
GS^J,"Goldman Sachs Group, Inc. (The)",26.17,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gs^j
GS^K,"Goldman Sachs Group, Inc. (The)",27.62,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gs^k
GS^N,"Goldman Sachs Group, Inc. (The)",26.75,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gs^n
GRAF.U,Graf Industrial Corp.,n/a,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/graf.u
GRAF.WS,Graf Industrial Corp.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/graf.ws
GRP.U,Granite Real Estate Inc.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grp.u
GTN.A,"Gray Television, Inc.",n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gtn.a
AJXA,Great Ajax Corp.,25.61,n/a,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ajxa
GEF.B,Greif Bros. Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gef.b
GSAH.U,GS Acquisition Holdings Corp.,n/a,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/gsah.u
GSAH.WS,GS Acquisition Holdings Corp.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gsah.ws
HK.WS,Halcon Resources Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hk.ws
HGH,"Hartford Financial Services Group, Inc. (The)",28.42,n/a,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/hgh
HIG^G,"Hartford Financial Services Group, Inc. (The)",26.84,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hig^g
HVT.A,"Haverty Furniture Companies, Inc.",n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hvt.a
HL^B,Hecla Mining Company,50.0966,n/a,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/hl^b
HEI.A,Heico Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hei.a
HCXY,"Hercules Capital, Inc.",25.55,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/hcxy
HCXZ,"Hercules Capital, Inc.",24.98,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/hcxz
HT^C,Hersha Hospitality Trust,25.62,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ht^c
HT^D,Hersha Hospitality Trust,24.6,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ht^d
HT^E,Hersha Hospitality Trust,24.39,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ht^e
HTZ~$,"Hertz Global Holdings, Inc",2.46,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/htz~$
HMLP^A,Hoegh LNG Partners LP,25.73,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hmlp^a
HTFA,Horizon Technology Finance Corporation,25.68,n/a,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/htfa
HSBC^A,HSBC Holdings plc,26.21,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hsbc^a
IAA$,"IAA, Inc.",38.51,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iaa$
ISG,"ING Group, N.V.",26.31,n/a,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/isg
IIPR^A,"Innovative Industrial Properties, Inc.",32.3,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iipr^a
IFFT,"International Flavors & Fragrances, Inc.",54.1,n/a,n/a,2018,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ifft
INSW^A,"International Seaways, Inc.",25.2601,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/insw^a
IVR^B,INVESCO MORTGAGE CAPITAL INC,26.17,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivr^b
IVR^C,INVESCO MORTGAGE CAPITAL INC,25.83,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivr^c
IVR^A,Invesco Mortgage Capital Inc.,26.09,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivr^a
IRET^C,Investors Real Estate Trust,25.6382,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iret^c
STAR^D,iStar Inc.,25.68,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/star^d
STAR^G,iStar Inc.,25.4204,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/star^g
STAR^I,iStar Inc.,25.55,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/star^i
JPM^A,J P Morgan Chase & Co,25.78,n/a,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/jpm^a
JPM^C,J P Morgan Chase & Co,27.041,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jpm^c
JPM^D,J P Morgan Chase & Co,26.7097,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jpm^d
JPM^E,J P Morgan Chase & Co,25.825,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jpm^e
JPM^F,J P Morgan Chase & Co,25.74,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jpm^f
JPM^G,J P Morgan Chase & Co,26.09,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jpm^g
JPM^H,J P Morgan Chase & Co,26.07,n/a,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/jpm^h
JCAP^B,"Jernigan Capital, Inc.",26.3317,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jcap^b
JMPB,JMP Group LLC,25.791,n/a,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jmpb
JMPD,JMP Group LLC,25.23,n/a,n/a,2017,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jmpd
JW.A,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jw.a
JW.B,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jw.b
JE^A,"Just Energy Group, Inc.",22.97,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/je^a
KSU^,Kansas City Southern,26.5795,n/a,n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/ksu^
KAR$,"KAR Auction Services, Inc",23.79,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kar$
KYN^F,Kayne Anderson MLP/Midstream Investment Company,25.09,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kyn^f
KMPA,Kemper Corporation,25.18,n/a,n/a,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kmpa
KEY^I,KeyCorp,28.7676,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/key^i
KEY^J,KeyCorp,25.65,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/key^j
KEY^K,KeyCorp,25.63,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/key^k
KIM^I,Kimco Realty Corporation,25.5999,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^i
KIM^J,Kimco Realty Corporation,25.15,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^j
KIM^K,Kimco Realty Corporation,25.5499,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^k
KIM^L,Kimco Realty Corporation,24.66,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^l
KIM^M,Kimco Realty Corporation,24.61,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kim^m
KKR^A,KKR & Co. Inc.,26.95,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kkr^a
KKR^B,KKR & Co. Inc.,26.7,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kkr^b
LGC.U,Legacy Acquisition Corp.,n/a,n/a,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/lgc.u
LGC.WS,Legacy Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgc.ws
LMHA,"Legg Mason, Inc.",26.55,n/a,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmha
LMHB,"Legg Mason, Inc.",24.9,n/a,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/lmhb
JBK,Lehman ABS Corporation,27.12,n/a,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbk
KTH,Lehman ABS Corporation,31.1195,n/a,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,32.65,n/a,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,6.8326,n/a,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ktp
LEN.B,Lennar Corporation,n/a,n/a,n/a,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len.b
LHC.U,Leo Holdings Corp.,n/a,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/lhc.u
LHC.WS,Leo Holdings Corp.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lhc.ws
LXP^C,Lexington Realty Trust,54.4,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lxp^c
LNC.WS,Lincoln National Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lnc.ws
LGF.A,Lions Gate Entertainment Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lgf.a
LGF.B,Lions Gate Entertainment Corporation,n/a,n/a,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/lgf.b
MTB^,M&T Bank Corporation,1025,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb^
MTB^C,M&T Bank Corporation,1032.5,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtb^c
MGY.WS,Magnolia Oil & Gas Corporation,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mgy.ws
MH^A,"Maiden Holdings, Ltd.",5.17,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",5,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^c
MH^D,"Maiden Holdings, Ltd.",5.08,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mh^d
MHLA,"Maiden Holdings, Ltd.",15.402,n/a,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhla
MHNC,"Maiden Holdings, Ltd.",21,n/a,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhnc
MKC.V,"McCormick & Company, Incorporated",n/a,n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc.v
MTL^,Mechel PAO,0.9653,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mtl^
MCV,Medley Capital Corporation,24.12,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,23.91,n/a,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/mcx
MDLQ,Medley LLC,15.64,n/a,n/a,2017,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlq
MDLX,Medley LLC,15.94,n/a,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlx
MFAC.U,Megalith Financial Acquisition Corp.,n/a,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/mfac.u
MFAC.WS,Megalith Financial Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfac.ws
MER^K,"Merrill Lynch & Co., Inc.",26.4,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mer^k
PIY,"Merrill Lynch Depositor, Inc.",13.1472,n/a,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/piy
MET^A,"MetLife, Inc.",23.81,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/met^a
MET^E,"MetLife, Inc.",26.2016,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/met^e
MFA^B,"MFA Financial, Inc.",25.12,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfa^b
MFO,"MFA Financial, Inc.",25.99,n/a,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfo
MAA^I,"Mid-America Apartment Communities, Inc.",64.5963,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/maa^i
TAP.A,Molson Coors Brewing  Company,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tap.a
MNR^C,Monmouth Real Estate Investment Corporation,24.28,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mnr^c
MOG.A,Moog Inc.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.b
MS^A,Morgan Stanley,20.83,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^a
MS^E,Morgan Stanley,28.95,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^e
MS^F,Morgan Stanley,28.33,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^f
MS^G,Morgan Stanley,26.12,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^g
MS^I,Morgan Stanley,27.47,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^i
MS^K,Morgan Stanley,27.04,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^k
MOSC.U,Mosaic Acquisition Corp.,n/a,n/a,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/mosc.u
MOSC.WS,Mosaic Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mosc.ws
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,6.38,n/a,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/hjv
MVCD,"MVC Capital, Inc.",25.95,n/a,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/mvcd
NBR^A,Nabors Industries Ltd.,21.3799,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nbr^a
NTEST,NASDAQ TEST STOCK,25,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest
NTEST.A,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.a
NTEST.B,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.b
NTEST.C,NASDAQ TEST STOCK,n/a,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.c
NNN^E,National Retail Properties,25.2457,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nnn^e
NNN^F,National Retail Properties,24.84,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nnn^f
NRUC,National Rural Utilities Cooperative Finance Corporation,26.13,n/a,n/a,2019,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/nruc
NSA^A,National Storage Affiliates Trust,25.61,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nsa^a
NM^G,Navios Maritime Holdings Inc.,6.69,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,6.2425,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nm^h
NAV^D,Navistar International Corporation,25.8699,n/a,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nav^d
NFC.U,New Frontier Corporation,n/a,n/a,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/nfc.u
